id,device_id,captured_at,iso8601,local_timestamp_ist,voltage,current,real_power_kw,apparent_power_kva,reactive_power_kvar,energy_kwh,total_energy_kwh,frequency,power_factor,tariff_period,tariff_inr_per_kwh,instant_cost_inr,load_state,quality_flag,metadata
4204,meter-001,1785771240,2026-08-03T15:34:00Z,2026-08-03 21:04:00 IST,232.753,3.395,0.7724,0.7903,0.1672,0.012873,84.742961,50.039,0.9774,Off-Peak (20:00-10:00),4.23,0.054452,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4205,meter-001,1785771300,2026-08-03T15:35:00Z,2026-08-03 21:05:00 IST,232.138,3.419,0.776,0.7936,0.1665,0.012933,84.755894,50.033,0.9777,Off-Peak (20:00-10:00),4.23,0.054706,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4206,meter-001,1785771360,2026-08-03T15:36:00Z,2026-08-03 21:06:00 IST,232.197,3.418,0.7796,0.7936,0.1482,0.012993,84.768887,50.022,0.9824,Off-Peak (20:00-10:00),4.23,0.054962,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4207,meter-001,1785771420,2026-08-03T15:37:00Z,2026-08-03 21:07:00 IST,232.45,3.346,0.7636,0.7777,0.1475,0.012727,84.781614,50.018,0.9818,Off-Peak (20:00-10:00),4.23,0.053835,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4208,meter-001,1785771480,2026-08-03T15:38:00Z,2026-08-03 21:08:00 IST,231.93,3.487,0.7914,0.8088,0.1665,0.01319,84.794804,50.03,0.9786,Off-Peak (20:00-10:00),4.23,0.055796,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4209,meter-001,1785771540,2026-08-03T15:39:00Z,2026-08-03 21:09:00 IST,232.645,3.364,0.7611,0.7826,0.1825,0.012685,84.807489,50.015,0.9724,Off-Peak (20:00-10:00),4.23,0.053656,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4210,meter-001,1785771600,2026-08-03T15:40:00Z,2026-08-03 21:10:00 IST,232.261,3.469,0.7877,0.8057,0.1693,0.013129,84.820618,50.004,0.9777,Off-Peak (20:00-10:00),4.23,0.055536,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4211,meter-001,1785771660,2026-08-03T15:41:00Z,2026-08-03 21:11:00 IST,232.1,3.438,0.7728,0.7979,0.1986,0.01288,84.833498,50.01,0.9685,Off-Peak (20:00-10:00),4.23,0.054484,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4212,meter-001,1785771720,2026-08-03T15:42:00Z,2026-08-03 21:12:00 IST,231.389,9.664,2.0502,2.2361,0.8926,0.03417,84.867668,50.003,0.9169,Off-Peak (20:00-10:00),4.23,0.144541,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4213,meter-001,1785771780,2026-08-03T15:43:00Z,2026-08-03 21:13:00 IST,231.659,9.222,1.9682,2.1365,0.8311,0.032803,84.900471,50.032,0.9212,Off-Peak (20:00-10:00),4.23,0.138756,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4214,meter-001,1785771840,2026-08-03T15:44:00Z,2026-08-03 21:14:00 IST,231.266,9.601,2.0398,2.2203,0.8769,0.033996,84.934467,50.002,0.9187,Off-Peak (20:00-10:00),4.23,0.143805,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4215,meter-001,1785771900,2026-08-03T15:45:00Z,2026-08-03 21:15:00 IST,231.45,9.279,1.9759,2.1477,0.8415,0.032932,84.967399,50.028,0.92,Off-Peak (20:00-10:00),4.23,0.139302,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4216,meter-001,1785771960,2026-08-03T15:46:00Z,2026-08-03 21:16:00 IST,231.332,9.478,2.015,2.1925,0.8642,0.033583,85.000982,50.014,0.919,Off-Peak (20:00-10:00),4.23,0.142056,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4217,meter-001,1785772020,2026-08-03T15:47:00Z,2026-08-03 21:17:00 IST,231.372,9.369,2.0002,2.1676,0.8354,0.033336,85.034318,50.026,0.9227,Off-Peak (20:00-10:00),4.23,0.141011,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4218,meter-001,1785772080,2026-08-03T15:48:00Z,2026-08-03 21:18:00 IST,231.266,9.488,2.0323,2.1942,0.8271,0.033872,85.06819,50.009,0.9262,Off-Peak (20:00-10:00),4.23,0.143278,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4219,meter-001,1785772140,2026-08-03T15:49:00Z,2026-08-03 21:19:00 IST,231.707,9.404,2.0216,2.1789,0.813,0.033693,85.101883,50.02,0.9278,Off-Peak (20:00-10:00),4.23,0.142521,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4220,meter-001,1785772200,2026-08-03T15:50:00Z,2026-08-03 21:20:00 IST,231.132,8.997,1.9297,2.0795,0.775,0.032162,85.134045,50.004,0.928,Off-Peak (20:00-10:00),4.23,0.136045,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4221,meter-001,1785772260,2026-08-03T15:51:00Z,2026-08-03 21:21:00 IST,231.188,9.093,1.9447,2.1021,0.7981,0.032412,85.166457,50.003,0.9251,Off-Peak (20:00-10:00),4.23,0.137101,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4222,meter-001,1785772320,2026-08-03T15:52:00Z,2026-08-03 21:22:00 IST,231.875,9.109,1.9569,2.1122,0.795,0.032614,85.199071,49.999,0.9265,Off-Peak (20:00-10:00),4.23,0.137959,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4223,meter-001,1785772380,2026-08-03T15:53:00Z,2026-08-03 21:23:00 IST,231.768,9.033,1.9306,2.0936,0.81,0.032177,85.231248,50.028,0.9221,Off-Peak (20:00-10:00),4.23,0.136108,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4224,meter-001,1785772440,2026-08-03T15:54:00Z,2026-08-03 21:24:00 IST,231.785,9.157,1.9541,2.1226,0.8288,0.032568,85.263816,50.026,0.9206,Off-Peak (20:00-10:00),4.23,0.137762,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4225,meter-001,1785772500,2026-08-03T15:55:00Z,2026-08-03 21:25:00 IST,231.372,9.275,1.9847,2.1459,0.8159,0.033079,85.296895,50.002,0.9249,Off-Peak (20:00-10:00),4.23,0.139925,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4226,meter-001,1785772560,2026-08-03T15:56:00Z,2026-08-03 21:26:00 IST,231.289,9.241,1.9788,2.1372,0.8076,0.03298,85.329875,50.02,0.9259,Off-Peak (20:00-10:00),4.23,0.139505,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4227,meter-001,1785772620,2026-08-03T15:57:00Z,2026-08-03 21:27:00 IST,231.314,9.297,1.9906,2.1505,0.8138,0.033176,85.363051,50.018,0.9256,Off-Peak (20:00-10:00),4.23,0.140334,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4228,meter-001,1785772680,2026-08-03T15:58:00Z,2026-08-03 21:28:00 IST,231.912,9.149,1.9508,2.1218,0.8343,0.032514,85.395565,50.006,0.9194,Off-Peak (20:00-10:00),4.23,0.137533,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4229,meter-001,1785772740,2026-08-03T15:59:00Z,2026-08-03 21:29:00 IST,231.64,9.091,1.921,2.1058,0.8625,0.032017,85.427582,50.003,0.9123,Off-Peak (20:00-10:00),4.23,0.135434,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4230,meter-001,1785772800,2026-08-03T16:00:00Z,2026-08-03 21:30:00 IST,231.65,9.458,2.0074,2.1909,0.8778,0.033456,85.461038,50.028,0.9162,Off-Peak (20:00-10:00),4.23,0.14152,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4231,meter-001,1785772860,2026-08-03T16:01:00Z,2026-08-03 21:31:00 IST,231.346,9.173,1.9684,2.1222,0.793,0.032807,85.493845,50.0,0.9276,Off-Peak (20:00-10:00),4.23,0.138775,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4232,meter-001,1785772920,2026-08-03T16:02:00Z,2026-08-03 21:32:00 IST,231.443,9.448,2.0086,2.1866,0.8641,0.033477,85.527322,49.995,0.9186,Off-Peak (20:00-10:00),4.23,0.141608,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4233,meter-001,1785772980,2026-08-03T16:03:00Z,2026-08-03 21:33:00 IST,231.396,9.538,2.0301,2.207,0.8658,0.033835,85.561157,50.008,0.9198,Off-Peak (20:00-10:00),4.23,0.143124,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4234,meter-001,1785773040,2026-08-03T16:04:00Z,2026-08-03 21:34:00 IST,231.725,9.452,2.0138,2.1902,0.8612,0.033563,85.59472,50.002,0.9194,Off-Peak (20:00-10:00),4.23,0.141971,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4235,meter-001,1785773100,2026-08-03T16:05:00Z,2026-08-03 21:35:00 IST,231.187,9.321,1.9919,2.1548,0.8219,0.033199,85.627919,50.025,0.9244,Off-Peak (20:00-10:00),4.23,0.140432,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4236,meter-001,1785773160,2026-08-03T16:06:00Z,2026-08-03 21:36:00 IST,231.895,9.545,2.0427,2.2134,0.8526,0.034044,85.661963,50.013,0.9228,Off-Peak (20:00-10:00),4.23,0.144008,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4237,meter-001,1785773220,2026-08-03T16:07:00Z,2026-08-03 21:37:00 IST,231.684,9.327,1.9872,2.161,0.8492,0.033119,85.695082,50.024,0.9196,Off-Peak (20:00-10:00),4.23,0.140095,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4238,meter-001,1785773280,2026-08-03T16:08:00Z,2026-08-03 21:38:00 IST,231.384,9.359,2.0061,2.1654,0.8152,0.033436,85.728518,50.001,0.9264,Off-Peak (20:00-10:00),4.23,0.141433,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4239,meter-001,1785773340,2026-08-03T16:09:00Z,2026-08-03 21:39:00 IST,231.705,10.104,2.1162,2.3411,1.0013,0.03527,85.763788,50.01,0.9039,Off-Peak (20:00-10:00),4.23,0.149192,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4240,meter-001,1785773400,2026-08-03T16:10:00Z,2026-08-03 21:40:00 IST,231.506,10.278,2.1465,2.3795,1.0269,0.035776,85.799564,50.018,0.9021,Off-Peak (20:00-10:00),4.23,0.151331,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4241,meter-001,1785773460,2026-08-03T16:11:00Z,2026-08-03 21:41:00 IST,231.797,10.229,2.1495,2.371,1.0007,0.035825,85.835389,49.994,0.9066,Off-Peak (20:00-10:00),4.23,0.151538,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4242,meter-001,1785773520,2026-08-03T16:12:00Z,2026-08-03 21:42:00 IST,232.399,4.172,0.9218,0.9696,0.3007,0.015364,85.850753,50.011,0.9507,Off-Peak (20:00-10:00),4.23,0.06499,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4243,meter-001,1785773580,2026-08-03T16:13:00Z,2026-08-03 21:43:00 IST,232.771,4.016,0.9007,0.9348,0.2502,0.015011,85.865764,50.012,0.9635,Off-Peak (20:00-10:00),4.23,0.063496,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4244,meter-001,1785773640,2026-08-03T16:14:00Z,2026-08-03 21:44:00 IST,232.501,4.028,0.8939,0.9365,0.2792,0.014898,85.880662,50.008,0.9545,Off-Peak (20:00-10:00),4.23,0.063019,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4245,meter-001,1785773700,2026-08-03T16:15:00Z,2026-08-03 21:45:00 IST,232.66,4.001,0.8964,0.9308,0.2506,0.014941,85.895603,49.998,0.9631,Off-Peak (20:00-10:00),4.23,0.063199,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4246,meter-001,1785773760,2026-08-03T16:16:00Z,2026-08-03 21:46:00 IST,232.535,4.028,0.9031,0.9367,0.2486,0.015052,85.910655,49.998,0.9641,Off-Peak (20:00-10:00),4.23,0.063669,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4247,meter-001,1785773820,2026-08-03T16:17:00Z,2026-08-03 21:47:00 IST,232.569,3.952,0.8791,0.9191,0.2681,0.014651,85.925306,50.012,0.9565,Off-Peak (20:00-10:00),4.23,0.061975,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4248,meter-001,1785773880,2026-08-03T16:18:00Z,2026-08-03 21:48:00 IST,232.885,3.98,0.8816,0.9268,0.2859,0.014693,85.939999,50.021,0.9512,Off-Peak (20:00-10:00),4.23,0.062151,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4249,meter-001,1785773940,2026-08-03T16:19:00Z,2026-08-03 21:49:00 IST,232.755,3.911,0.871,0.9102,0.2643,0.014516,85.954515,50.003,0.9569,Off-Peak (20:00-10:00),4.23,0.061404,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4250,meter-001,1785774000,2026-08-03T16:20:00Z,2026-08-03 21:50:00 IST,232.292,3.918,0.8691,0.9101,0.2701,0.014484,85.968999,49.994,0.955,Off-Peak (20:00-10:00),4.23,0.061269,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4251,meter-001,1785774060,2026-08-03T16:21:00Z,2026-08-03 21:51:00 IST,232.879,3.881,0.8655,0.9039,0.2606,0.014425,85.983424,50.004,0.9575,Off-Peak (20:00-10:00),4.23,0.061019,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4252,meter-001,1785774120,2026-08-03T16:22:00Z,2026-08-03 21:52:00 IST,232.785,3.809,0.8482,0.8866,0.2582,0.014137,85.997561,49.995,0.9567,Off-Peak (20:00-10:00),4.23,0.059799,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4253,meter-001,1785774180,2026-08-03T16:23:00Z,2026-08-03 21:53:00 IST,232.904,3.786,0.8448,0.8818,0.2527,0.01408,86.011641,50.01,0.958,Off-Peak (20:00-10:00),4.23,0.059556,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4254,meter-001,1785774240,2026-08-03T16:24:00Z,2026-08-03 21:54:00 IST,232.417,3.941,0.8742,0.9159,0.2733,0.014569,86.02621,50.024,0.9544,Off-Peak (20:00-10:00),4.23,0.061628,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4255,meter-001,1785774300,2026-08-03T16:25:00Z,2026-08-03 21:55:00 IST,232.867,3.742,0.8389,0.8715,0.2361,0.013982,86.040192,50.007,0.9626,Off-Peak (20:00-10:00),4.23,0.059142,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4256,meter-001,1785774360,2026-08-03T16:26:00Z,2026-08-03 21:56:00 IST,232.962,3.76,0.8397,0.876,0.2497,0.013994,86.054186,50.006,0.9585,Off-Peak (20:00-10:00),4.23,0.059196,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4257,meter-001,1785774420,2026-08-03T16:27:00Z,2026-08-03 21:57:00 IST,231.491,9.97,2.0993,2.3079,0.9588,0.034989,86.089175,50.008,0.9096,Off-Peak (20:00-10:00),4.23,0.148003,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4258,meter-001,1785774480,2026-08-03T16:28:00Z,2026-08-03 21:58:00 IST,231.595,9.981,2.0834,2.3115,1.0012,0.034723,86.123898,50.022,0.9013,Off-Peak (20:00-10:00),4.23,0.14688,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4259,meter-001,1785774540,2026-08-03T16:29:00Z,2026-08-03 21:59:00 IST,232.149,9.08,1.928,2.1079,0.852,0.032133,86.156031,50.011,0.9147,Off-Peak (20:00-10:00),4.23,0.135924,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4260,meter-001,1785774600,2026-08-03T16:30:00Z,2026-08-03 22:00:00 IST,231.625,9.223,1.9651,2.1362,0.8377,0.032751,86.188782,49.989,0.9199,Off-Peak (20:00-10:00),4.23,0.138537,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4261,meter-001,1785774660,2026-08-03T16:31:00Z,2026-08-03 22:01:00 IST,231.739,9.273,1.9938,2.149,0.8019,0.03323,86.222012,50.006,0.9278,Off-Peak (20:00-10:00),4.23,0.140564,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4262,meter-001,1785774720,2026-08-03T16:32:00Z,2026-08-03 22:02:00 IST,231.388,9.37,2.0102,2.1682,0.8124,0.033503,86.255515,50.019,0.9271,Off-Peak (20:00-10:00),4.23,0.141717,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4263,meter-001,1785774780,2026-08-03T16:33:00Z,2026-08-03 22:03:00 IST,232.077,9.201,1.9547,2.1353,0.8594,0.032578,86.288093,50.015,0.9154,Off-Peak (20:00-10:00),4.23,0.137804,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4264,meter-001,1785774840,2026-08-03T16:34:00Z,2026-08-03 22:04:00 IST,231.879,9.213,1.9641,2.1364,0.8404,0.032736,86.320829,50.016,0.9194,Off-Peak (20:00-10:00),4.23,0.138472,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4265,meter-001,1785774900,2026-08-03T16:35:00Z,2026-08-03 22:05:00 IST,232.179,9.089,1.95,2.1104,0.8069,0.032501,86.35333,50.021,0.924,Off-Peak (20:00-10:00),4.23,0.137477,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4266,meter-001,1785774960,2026-08-03T16:36:00Z,2026-08-03 22:06:00 IST,232.017,9.494,2.0418,2.2029,0.8269,0.034029,86.387359,50.005,0.9269,Off-Peak (20:00-10:00),4.23,0.143943,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4267,meter-001,1785775020,2026-08-03T16:37:00Z,2026-08-03 22:07:00 IST,231.563,9.625,2.0438,2.2289,0.8892,0.034064,86.421423,49.99,0.917,Off-Peak (20:00-10:00),4.23,0.144089,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4268,meter-001,1785775080,2026-08-03T16:38:00Z,2026-08-03 22:08:00 IST,231.79,9.483,2.0199,2.1981,0.867,0.033664,86.455087,50.003,0.9189,Off-Peak (20:00-10:00),4.23,0.142401,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4269,meter-001,1785775140,2026-08-03T16:39:00Z,2026-08-03 22:09:00 IST,231.562,9.199,1.9743,2.1302,0.8,0.032904,86.487991,49.988,0.9268,Off-Peak (20:00-10:00),4.23,0.139185,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4270,meter-001,1785775200,2026-08-03T16:40:00Z,2026-08-03 22:10:00 IST,231.664,9.793,2.0743,2.2687,0.919,0.034571,86.522562,50.019,0.9143,Off-Peak (20:00-10:00),4.23,0.146237,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4271,meter-001,1785775260,2026-08-03T16:41:00Z,2026-08-03 22:11:00 IST,231.382,9.491,2.0097,2.196,0.8852,0.033495,86.556057,50.01,0.9151,Off-Peak (20:00-10:00),4.23,0.141682,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4272,meter-001,1785775320,2026-08-03T16:42:00Z,2026-08-03 22:12:00 IST,232.051,9.566,2.0552,2.2197,0.8386,0.034253,86.59031,49.997,0.9259,Off-Peak (20:00-10:00),4.23,0.14489,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4273,meter-001,1785775380,2026-08-03T16:43:00Z,2026-08-03 22:13:00 IST,231.789,9.585,2.0333,2.2217,0.8953,0.033889,86.624199,49.997,0.9152,Off-Peak (20:00-10:00),4.23,0.14335,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4274,meter-001,1785775440,2026-08-03T16:44:00Z,2026-08-03 22:14:00 IST,231.49,9.785,2.0895,2.265,0.8742,0.034825,86.659024,50.017,0.9225,Off-Peak (20:00-10:00),4.23,0.147312,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4275,meter-001,1785775500,2026-08-03T16:45:00Z,2026-08-03 22:15:00 IST,231.367,9.6,2.0531,2.2211,0.8473,0.034218,86.693242,50.01,0.9244,Off-Peak (20:00-10:00),4.23,0.144743,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4276,meter-001,1785775560,2026-08-03T16:46:00Z,2026-08-03 22:16:00 IST,232.173,9.634,2.0507,2.2367,0.893,0.034178,86.72742,49.99,0.9168,Off-Peak (20:00-10:00),4.23,0.144575,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4277,meter-001,1785775620,2026-08-03T16:47:00Z,2026-08-03 22:17:00 IST,231.834,9.702,2.055,2.2492,0.9142,0.034251,86.761671,50.008,0.9137,Off-Peak (20:00-10:00),4.23,0.14488,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4278,meter-001,1785775680,2026-08-03T16:48:00Z,2026-08-03 22:18:00 IST,231.469,9.735,2.0898,2.2534,0.8427,0.034831,86.796502,49.998,0.9274,Off-Peak (20:00-10:00),4.23,0.147334,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4279,meter-001,1785775740,2026-08-03T16:49:00Z,2026-08-03 22:19:00 IST,232.01,9.712,2.0599,2.2532,0.913,0.034332,86.830834,49.999,0.9142,Off-Peak (20:00-10:00),4.23,0.145225,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4280,meter-001,1785775800,2026-08-03T16:50:00Z,2026-08-03 22:20:00 IST,231.877,9.616,2.0509,2.2297,0.8748,0.034182,86.865016,49.988,0.9198,Off-Peak (20:00-10:00),4.23,0.144589,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4281,meter-001,1785775860,2026-08-03T16:51:00Z,2026-08-03 22:21:00 IST,232.089,9.621,2.0398,2.2329,0.9083,0.033997,86.899013,50.002,0.9135,Off-Peak (20:00-10:00),4.23,0.143807,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4282,meter-001,1785775920,2026-08-03T16:52:00Z,2026-08-03 22:22:00 IST,231.811,9.692,2.0727,2.2466,0.8666,0.034546,86.933559,50.011,0.9226,Off-Peak (20:00-10:00),4.23,0.146128,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4283,meter-001,1785775980,2026-08-03T16:53:00Z,2026-08-03 22:23:00 IST,231.731,9.611,2.0527,2.2271,0.8639,0.034212,86.967771,49.996,0.9217,Off-Peak (20:00-10:00),4.23,0.144717,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4284,meter-001,1785776040,2026-08-03T16:54:00Z,2026-08-03 22:24:00 IST,231.44,9.397,1.9912,2.1748,0.8746,0.033187,87.000958,50.011,0.9156,Off-Peak (20:00-10:00),4.23,0.14038,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4285,meter-001,1785776100,2026-08-03T16:55:00Z,2026-08-03 22:25:00 IST,231.978,9.391,1.9874,2.1785,0.8924,0.033123,87.034081,50.01,0.9123,Off-Peak (20:00-10:00),4.23,0.14011,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
